,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^BSESN,^BSESN,^BSESN,^BSESN,^BSESN,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-28,9996.549805,10026.049805,9944.5,10014.5,191600.0,32381.359375,32381.359375,32104.660156,32309.880858999997,11300.0,297.0,300.75,295.600006,299.100006,15766196.0,1760.7538986291822,1775.161873533315,1749.9230522673586,1767.2126460000002,2313849.0,299.30152515890313,299.30152515890313,289.3084044860291,291.57284500000003,30571846.0,444.60000599999995,447.450012,442.450012,445.85000599999995,3365171.0,7409.644472015585,7464.703760877505,7377.542822077747,7422.728515999999,459181.0
2017-07-31,10034.700195,10085.900391,10016.950195,10077.099609,237700.0,32412.199219,32546.5,32324.449219,32514.939452999995,13100.0,299.399994,313.850006,298.0,312.5,41547584.0,1766.2686938816892,1779.6332837557732,1755.338506209264,1773.075195,1842285.0,294.231115306022,301.7136590464175,291.67129382426384,297.923157,21526493.0,446.25,449.700012,443.700012,444.60000599999995,3804621.0,7455.364971893106,7553.615475828545,7442.718867426168,7539.072265999999,505371.0
2017-08-01,10101.049805,10128.599609,10065.75,10114.650391,184300.0,32579.800781,32632.019531,32462.25,32575.169922000005,9000.0,314.0,314.799988,307.950012,309.0,14888804.0,1770.54126831183,1797.6680535417515,1760.9524882613925,1785.793823,2129215.0,299.20305297271227,300.48297848175815,296.7416918433936,297.923157,10722862.0,446.549988,452.35000599999995,445.700012,446.89999400000005,4012791.0,7548.65399107415,7704.395722153386,7514.704160812488,7642.235352,1096934.0
2017-08-02,10136.299805,10137.849609,10054.200195,10081.5,161500.0,32641.580077999995,32686.480469,32394.890625,32476.740233999997,10500.0,310.0,311.799988,305.299988,307.700012,17005571.0,1795.5317311596789,1795.5317311596789,1770.7401270028558,1780.279175,1849479.0,297.52938050634793,299.74460578615134,295.0680190843442,297.184784,8348096.0,449.5,449.950012,438.14999400000005,440.35000599999995,4045533.0,7664.414684426457,7665.484834748251,7563.343222102494,7583.285156,414448.0
2017-08-03,10081.150391,10081.150391,9998.25,10013.650391,192700.0,32502.550781,32502.550781,32194.580077999995,32237.880858999997,12600.0,307.0,307.399994,299.100006,300.549988,14459919.0,1776.6522785561176,1780.626892154677,1763.1386161686964,1768.65332,1064196.0,296.6924925470715,296.8401683155833,289.99757218996035,291.12982200000005,14389817.0,441.0,441.5,429.60000599999995,431.450012,6197142.0,7581.826381275233,7615.873587247088,7501.085864256264,7526.76709,287116.0
2017-08-04,10008.599609,10075.25,9988.349609,10066.400391,178600.0,32191.119141000003,32352.189452999995,32107.990233999997,32325.410156,11300.0,300.299988,306.299988,297.600006,305.25,9615344.0,1765.7221539863149,1785.3468093274682,1754.9410380643,1778.888062,886267.0,290.440645299578,292.9020067004219,289.35764037593935,291.67132599999997,10099985.0,435.10000599999995,438.75,433.450012,435.60000599999995,4166729.0,7539.023807203021,7592.429183743809,7529.296034548565,7558.770995999999,325021.0
2017-08-07,10074.799805,10088.099609,10046.349609,10057.400391,137400.0,32377.800781,32396.140625,32235.820313,32273.669922000005,10400.0,305.799988,311.799988,305.149994,311.200012,11420767.0,1774.6649881185406,1785.0486175514939,1773.6713347097398,1777.198853,479665.0,292.6558439419792,298.3169746490149,292.114356297579,295.511017,11870705.0,438.60000599999995,439.799988,425.299988,430.0,6461815.0,7567.720575306925,7677.498582705859,7559.451968726797,7625.260254000001,327318.0
2017-08-08,10068.349609,10083.799805,9947.0,9978.549805,203300.0,32341.050781,32354.769531,31915.199219,32014.189452999995,9400.0,311.0,311.799988,301.200012,303.649994,13578680.0,1780.726285994305,1785.8436250005643,1754.8912968442064,1766.616455,1008843.0,295.1664214226913,296.88937425179455,289.30839952554095,290.932892,10288608.0,432.0,435.5,426.0,430.0,7134979.0,7635.328843780636,7670.348825737077,7526.280415745212,7544.763184,319951.0
2017-08-09,9961.150391,9969.799805,9893.049805,9908.049805,169200.0,31926.140625,31967.279297000005,31731.910156,31797.839844,9300.0,302.75,307.450012,300.100006,302.299988,15852734.0,1759.7601875186313,1765.771839332712,1747.1904480458165,1753.251709,817514.0,289.84990035598327,289.84990035598327,285.3702346110821,286.10864300000003,12959158.0,428.799988,429.89999400000005,415.0,416.049988,10849567.0,7547.778681805979,7582.798662801599,7431.142784877738,7453.030273,285089.0
2017-08-10,9872.849609,9892.650391,9776.200195,9820.25,235500.0,31750.730469,31756.269531,31422.800781,31531.330077999995,13000.0,301.200012,302.399994,292.0,296.700012,14519518.0,1748.8300046537363,1754.791925124147,1741.725358912149,1749.2771,1947111.0,284.5333371047619,288.8653266413049,257.50758098737174,284.287201,17225844.0,401.0,403.600006,375.25,380.200012,28114017.0,7429.44038890043,7432.018153268018,7333.670278446922,7372.435547,385730.0
2017-08-11,9712.150391,9771.650391,9685.549805,9710.799805,285900.0,31355.919922000005,31379.199219,31128.019531,31213.589844,15200.0,294.5,303.0,277.450012,280.149994,67652562.0,1733.9252399089012,1746.8427345328644,1720.1631637148996,1737.949585,1589959.0,279.56144229184036,285.1733286155413,275.9678309845098,282.51507599999997,17211539.0,376.0,379.100006,358.5,374.5,14699477.0,7297.677748765827,7328.7092494992385,7179.096294197903,7254.38916,676390.0
2017-08-14,9755.75,9818.299805,9752.099609,9794.150391,195600.0,31299.519531,31526.400391000003,31298.900391000003,31449.029297000005,9700.0,281.450012,282.399994,276.5,278.200012,23773509.0,1741.8744333535435,1763.685077084441,1736.9061662875038,1746.047729,894271.0,283.10578548590894,288.32388954293106,283.10578548590894,287.2901,8428420.0,380.0,381.799988,372.600006,375.399994,8216208.0,7311.393702875911,7438.827520741364,7310.420925640297,7401.327148,328598.0
2017-08-16,9825.849609,9903.950195,9773.849609,9897.299805,219500.0,31566.240233999997,31805.990233999997,31399.349608999997,31770.890625,12500.0,279.049988,283.899994,274.200012,283.100006,21074533.0,1751.1651161363177,1778.4409756010186,1737.4527712010185,1769.94519,1106708.0,287.19161864043815,291.2282271265117,282.85959957073453,290.391388,8605873.0,379.450012,390.700012,375.5,389.25,11019760.0,7440.870552839053,7509.937737538297,7378.563884998605,7491.503418000001,488766.0
2017-08-17,9945.549805,9947.799805,9883.75,9904.150391,197600.0,31919.169922000005,31937.509766000003,31714.099608999997,31795.460938,8500.0,283.799988,284.700012,280.0,280.850006,12134114.0,1764.976916940526,1769.6470394040034,1742.6197146147488,1754.195801,1363717.0,293.246572767848,293.246572767848,286.797788845152,288.61920200000003,8168684.0,392.450012,392.450012,384.5,385.299988,5971420.0,7491.357215339812,7498.993611690082,7359.059516172662,7376.034668000001,321296.0
2017-08-18,9865.950195,9865.950195,9783.650391,9837.400391,246300.0,31729.880858999997,31729.880858999997,31349.130858999997,31524.679688,16400.0,278.0,279.649994,276.0,278.700012,12653217.0,1748.8300626933078,1749.8237161380198,1731.9379541332019,1741.029907,926866.0,287.48698178039194,289.80066716431594,286.305516616076,288.61920200000003,6700778.0,381.75,383.0,377.0,380.399994,5856198.0,7345.441375855671,7416.454118596694,7326.32639728564,7391.939941,332924.0
2017-08-21,9864.25,9884.349609,9740.099609,9754.349609,205300.0,31609.929688,31641.810547000005,31220.529297000005,31258.849608999997,23600.0,279.0,280.649994,273.350006,274.649994,9247153.0,1742.868102649459,1747.8363697607742,1727.1683298886844,1732.136597,1002431.0,290.68675884667806,295.11720902385014,287.73312539523,288.96380600000003,10623264.0,382.0,382.549988,371.299988,374.350006,5123101.0,7421.318318100242,7449.577310102305,7286.102267999845,7297.678223000001,277519.0
2017-08-22,9815.75,9828.450195,9752.599609,9765.549805,183600.0,31393.929688,31484.279297000005,31241.5,31291.849608999997,10800.0,276.0,277.0,271.200012,273.899994,11814388.0,1740.1852342750497,1742.8680497447056,1725.777260089589,1735.9124760000002,1652389.0,292.4097088317179,292.7543053049481,287.6346622246739,289.40686,7549155.0,378.799988,379.950012,372.25,373.600006,4163794.0,7334.740470977632,7361.491845374434,7271.607322733352,7292.035645,278131.0
2017-08-23,9803.049805,9857.900391,9786.75,9852.5,168600.0,31407.470702999995,31593.390625,31379.25,31568.009766000003,10000.0,274.75,279.700012,274.200012,279.0,11317821.0,1738.8934577594741,1766.666021724387,1738.8934577594741,1761.2009280000002,840131.0,291.4251634676792,294.5757175899716,290.7359705233233,293.984985,9142592.0,376.0,381.149994,373.350006,379.950012,4448871.0,7342.522744375375,7383.3793892168915,7296.802213243202,7366.890625,258051.0
2017-08-24,9881.200195,9881.5,9848.849609,9857.049805,184700.0,31673.439452999995,31678.189452999995,31546.050781,31596.060547000005,8900.0,279.700012,281.450012,277.5,280.299988,14138226.0,1763.6354127930997,1763.6850229255376,1747.9853720156527,1751.3140870000002,1969569.0,295.36337875592693,295.51105453803734,292.0651484525515,293.098938,12766567.0,380.100006,385.950012,380.100006,384.149994,5208541.0,7404.176816317498,7501.445062710204,7352.693517542856,7479.682617,436912.0
2017-08-28,9907.150391,9925.75,9882.0,9912.799805,159600.0,31756.869141000003,31809.699219,31701.669922000005,31750.820313,10100.0,282.100006,282.100006,279.0,279.350006,10505317.0,1751.2147458551146,1759.9092129554126,1747.1904019590434,1751.065674,376946.0,295.0680152545746,297.5785920578981,293.49273805767075,296.24945099999997,8827300.0,385.850006,387.399994,378.299988,379.299988,4403872.0,7515.200334271672,7515.200334271672,7435.666155617814,7446.424805,391028.0
2017-08-29,9886.400391,9887.349609,9783.75,9796.049805,173300.0,31724.839844,31739.800781,31360.810547000005,31388.390625,6800.0,278.450012,280.850006,276.049988,277.0,10335964.0,1747.8364159659402,1747.8364159659402,1726.9696935467903,1735.067993,1229649.0,295.3633352253756,298.1200478729457,293.49270667621494,294.871063,12737088.0,379.0,382.350006,374.450012,376.100006,4689547.0,7432.669743157615,7443.035006398819,7363.943147268061,7389.930664,368309.0
2017-08-30,9859.5,9909.450195,9850.799805,9884.400391,157800.0,31534.570313,31727.980469,31533.019531,31646.460938,5400.0,278.0,279.25,276.0,276.600006,7648702.0,1740.8310618371058,1758.7665547711056,1738.943217715669,1757.3258059999998,673580.0,297.13553885222046,297.62781113629393,294.77263779593517,295.658722,8552010.0,380.850006,382.75,377.450012,378.5,3734824.0,7470.004980781617,7505.719226883406,7400.738197782129,7425.251953,471048.0
2017-08-31,9905.700195,9925.099609,9856.950195,9917.900391,327700.0,31685.439452999995,31757.179688,31551.849608999997,31730.490233999997,17900.0,276.850006,279.5,274.200012,277.75,14222467.0,1760.753828050853,1768.5539834075728,1745.252858829915,1765.175537,1825859.0,296.249438776153,296.249438776153,292.4097210733658,293.443481,14865124.0,380.049988,380.450012,375.799988,376.549988,4685511.0,7432.571114788178,7585.35103564926,7400.246713348325,7565.602539,586954.0
2017-09-01,9937.650391,9983.450195,9909.849609,9974.400391,157800.0,31769.339844,31944.099608999997,31707.269531,31892.230469,6600.0,277.649994,280.399994,276.600006,277.850006,8255209.0,1769.6966933167687,1770.1437886546994,1749.9229669440995,1756.381714,573793.0,295.06799189839484,295.06799189839484,292.55738575746227,293.689606,7472688.0,379.350006,392.850006,378.649994,390.850006,7380325.0,7611.977257235138,7697.848320972933,7594.783375079394,7675.643555,627407.0
2017-09-04,9984.150391,9988.400391,9861.0,9912.849609,148800.0,31932.199219,31932.199219,31560.320313,31702.25,7600.0,278.950012,279.600006,276.399994,277.75,7168751.0,1753.7983317373012,1753.7983317373012,1735.0182577650662,1739.7878420000002,910631.0,295.26489180565994,295.36335216364824,289.94835737398137,292.508179,6244661.0,393.0,396.049988,380.5,383.399994,8433560.0,7702.8594953909105,7738.229768584032,7621.065738631817,7684.683105,362724.0
2017-09-05,9933.25,9963.099609,9901.049805,9952.200195,139200.0,31755.160156,31863.470702999995,31674.230469,31809.550781,8000.0,278.100006,279.5,275.950012,276.549988,9565430.0,1745.8490249587696,1753.6989106716612,1739.8871045548126,1744.2094730000001,920609.0,292.1143429241232,294.37878328873416,292.1143429241232,293.000427,7683590.0,385.700012,389.5,383.399994,388.149994,4477993.0,7705.807000140157,7718.530664973024,7664.541681511329,7680.458495999999,182518.0
2017-09-06,9899.25,9931.549805,9882.549805,9916.200195,149200.0,31713.5,31727.849608999997,31586.529297000005,31661.970702999995,7400.0,275.950012,276.649994,273.649994,274.25,7306781.0,1732.6831860954337,1751.612332817495,1726.969678815119,1748.730713,1437908.0,290.3421601711046,291.4251650023667,289.7514275780221,290.785217,4854030.0,385.0,386.700012,381.850006,382.700012,5953907.0,7663.5591833239405,7765.739972434927,7634.083955695772,7709.393066,340420.0
2017-09-07,9945.849609,9964.849609,9917.200195,9929.900391,188800.0,31738.740233999997,31814.960938,31620.439452999995,31662.740233999997,10200.0,275.399994,276.899994,273.100006,274.200012,16102724.0,1748.9293638925806,1765.4737172135171,1748.9293638925806,1755.3385010000002,1736605.0,290.98209595427807,293.8865138521069,287.5854353752747,288.126923,15630577.0,383.700012,384.399994,376.0,378.149994,7938665.0,7750.019887533351,7809.95285065956,7721.035913562479,7780.674316,389478.0
2017-09-08,9958.650391,9963.599609,9913.299805,9934.799805,163600.0,31694.150391000003,31763.699219,31619.0,31687.519531,7800.0,274.899994,275.399994,271.100006,271.799988,7077895.0,1762.1450037260254,1778.6396266957454,1759.7602116637793,1776.304565,2077916.0,290.24368154574097,290.24368154574097,285.567095577419,287.486969,8077662.0,381.0,381.799988,374.049988,375.049988,7471355.0,7801.552478018698,7840.1648341891905,7753.949794344571,7831.322265999999,341309.0
2017-09-11,9971.75,10028.650391,9968.799805,10006.049805,173000.0,31798.310547000005,31952.869141000003,31797.890625,31882.160156,8700.0,272.600006,273.5,269.549988,270.950012,14489224.0,1781.620596309482,1817.3921197155842,1778.8383180222118,1811.777954,2869419.0,288.4715205799802,289.16071350170114,284.5825582320308,286.30551099999997,7639794.0,380.0,380.0,374.200012,375.299988,5402725.0,7860.060742076778,8025.122017660391,7860.060742076778,7999.969727,547463.0
2017-09-12,10056.849609,10097.549805,10028.049805,10093.049805,182600.0,32029.150391000003,32172.460938,31950.240233999997,32158.660156,7000.0,272.0,275.649994,270.5,273.450012,8375133.0,1816.100333242498,1828.2229776780682,1806.7600883377986,1823.5527339999999,1671920.0,288.1269428071101,288.8653511841331,286.0101780335778,286.699371,8497603.0,378.700012,390.0,375.5,388.25,9266823.0,8048.701943555093,8048.701943555093,7974.031368883439,8011.85791,387447.0
2017-09-13,10099.25,10131.950195,10063.150391,10079.299805,215000.0,32188.949219,32348.300781,32126.769531,32186.410156,8900.0,274.950012,276.600006,272.5,273.399994,10150073.0,1823.3540199421752,1837.2651677782465,1812.4238323566908,1830.160522,1248844.0,287.58542934870485,288.71764951797945,286.6993452830261,287.486969,8297426.0,391.0,393.950012,387.200012,389.649994,6537279.0,8019.1284680680465,8056.562102905093,7958.458625402877,7980.516113,371832.0
2017-09-14,10107.400391,10126.5,10070.349609,10086.599609,225600.0,32289.259766000003,32328.609375,32186.839844,32241.929688,9100.0,273.399994,275.600006,272.299988,274.200012,8015217.0,1828.4713140443698,1840.7429095939817,1819.8761883516208,1827.726074,2038504.0,287.19164696911497,291.03136467207366,287.19164696911497,289.160736,12267908.0,390.75,406.600006,390.25,404.399994,11476571.0,7997.562510716987,8022.125199428613,7901.3746385443155,7929.081543000001,293890.0
2017-09-15,10062.349609,10115.150391,10043.650391,10085.400391,266600.0,32207.630858999997,32356.109375,32138.380858999997,32272.609375,8900.0,270.75,274.5,269.899994,271.5,18404860.0,1824.347690817511,1840.0474636431936,1821.8138258912466,1837.215454,941833.0,289.8991589169185,290.98213430911784,286.4532529401539,287.09320099999997,22632513.0,402.850006,406.75,400.0,401.75,9675506.0,7935.664936351488,7977.077536309673,7902.799865604865,7958.065918000001,400099.0
2017-09-18,10133.099609,10171.700195,10131.299805,10153.099609,156100.0,32361.369141000003,32508.060547000005,32361.25,32423.759766000003,9500.0,273.0,274.0,269.450012,270.399994,17538678.0,1841.7863447820746,1852.6170696788172,1840.7429600023675,1848.6424559999998,1021232.0,289.35764220263025,289.8499144859067,287.63468921116265,288.471558,11181986.0,411.850006,413.0,403.200012,404.950012,8966503.0,7988.474428984775,8041.824398032718,7988.474428984775,8015.149414,219992.0
2017-09-19,10175.599609,10178.950195,10129.950195,10147.549805,187500.0,32522.439452999995,32524.109375,32358.630858999997,32402.369141000003,57400.0,270.450012,270.799988,266.450012,267.799988,14331316.0,1853.0642976087508,1856.1445993810266,1835.8244355125807,1837.960693,1060367.0,287.38851083982695,290.9328766658654,285.1240704840335,290.096008,7558625.0,415.0,427.700012,414.0,423.64999400000005,28208471.0,8034.946940086739,8041.775559314944,7982.333851088575,7989.457031,245577.0
2017-09-20,10160.950195,10171.049805,10134.200195,10141.150391,199400.0,32467.099608999997,32499.880858999997,32383.820313,32400.509766000003,10500.0,268.149994,272.049988,267.450012,270.049988,12355806.0,1836.2715074465295,1849.636097163982,1833.5389605604485,1837.116089,861532.0,287.4869883112851,288.32385702699236,285.1240874653085,286.059387,14617079.0,422.75,422.75,413.0,414.799988,5179160.0,8021.584847728607,8021.584847728607,7967.252370734176,7978.108887,185837.0
2017-09-21,10139.599609,10158.900391,10058.599609,10121.900391,191800.0,32406.419922000005,32462.609375,32164.419922000005,32370.039063,8700.0,269.75,271.399994,267.350006,268.5,8509419.0,1836.2715182766115,1836.768344986102,1819.0812654392253,1827.4279789999998,1928124.0,284.97640912224807,285.9117086484777,279.2660334651056,280.545959,14496834.0,415.399994,418.450012,408.799988,413.649994,6946502.0,7959.293699388668,8027.970881165792,7933.8468500116305,8002.475098000001,258168.0
2017-09-22,10094.349609,10095.049805,9952.799805,9964.400391,226600.0,32339.5,32342.810547000005,31886.089844,31922.439452999995,9600.0,267.25,267.399994,261.100006,261.850006,12860892.0,1823.1553572094535,1827.2789215549624,1808.4492377955053,1812.523193,2060881.0,279.21679964346004,279.5613960930666,271.48812014370725,272.817261,23451953.0,414.0,422.14999400000005,408.850006,411.799988,9781308.0,8002.524261768767,8032.490743043653,7909.186041404368,7927.067870999999,366359.0
2017-09-25,9960.099609,9960.5,9816.049805,9872.599609,221400.0,31986.400391000003,32016.519531,31474.560547000005,31626.630858999997,12200.0,261.5,261.799988,254.399994,258.75,13937050.0,1810.8836431512655,1810.8836431512655,1781.2231131343433,1788.327759,2537307.0,274.63871830362245,276.361671292889,271.29124315254927,275.180206,13358067.0,413.649994,415.299988,404.600006,408.200012,6957357.0,7932.765789452622,7947.503402388192,7717.645574380788,7825.623535,626129.0
2017-09-26,9875.25,9891.349609,9813.0,9871.5,190900.0,31685.810547000005,31693.589844,31455.650391000003,31599.759766000003,10000.0,258.5,259.649994,256.0,258.25,11728345.0,1777.6956754291634,1785.1976861108703,1773.6713304441807,1780.925049,2859683.0,275.1802041839081,279.6106546984969,272.47270664721486,278.379974,11325047.0,409.399994,413.899994,403.299988,411.25,5077291.0,7840.410751211075,7840.459685002737,7731.4507532224725,7751.886719,440508.0
2017-09-27,9920.599609,9921.049805,9714.400391,9735.75,200100.0,31785.240233999997,31797.460938,31100.800781,31159.810547000005,9800.0,259.899994,259.899994,249.5,250.399994,17080769.0,1784.6015841441035,1794.14063335198,1758.766594618632,1765.2253420000002,1834305.0,280.34903412298917,280.34903412298917,271.14353754302726,272.128082,17853590.0,413.5,414.25,402.0,404.899994,4727360.0,7809.952583542433,7838.445302742675,7580.045814823231,7604.55957,564788.0
2017-09-28,9736.400391,9789.200195,9687.549805,9768.950195,385000.0,31216.359375,31340.910156,31081.830077999995,31282.480469,8300.0,250.25,253.55000299999998,249.5,252.55000299999998,17776419.0,1762.7411397926167,1787.5824749080705,1752.1090970522189,1783.906006,6911616.0,271.68505899999997,273.5064426450515,264.9901388652218,271.68505899999997,32223724.0,406.950012,406.950012,399.0,401.399994,4850748.0,7599.794205860556,7781.459754603372,7517.165225059393,7759.206055,768225.0
2017-09-29,9814.299805,9854.0,9775.349609,9788.599609,196300.0,31367.25,31523.869141000003,31243.710938,31283.720702999995,7700.0,254.69999700000002,255.5,253.05000299999998,253.850006,10073641.0,1788.6754338872124,1810.4364668590501,1784.8498922039346,1794.239868,1553408.0,273.1618807242548,277.29694986286415,271.4881432757453,272.325012,9980756.0,401.399994,405.0,397.399994,401.5,7520906.0,7820.760260629183,7867.723930906798,7786.3724956641045,7838.64209,486217.0
2017-10-03,9893.299805,9895.400391,9831.049805,9859.5,162800.0,31537.810547000005,31615.279297000005,31440.480469,31497.380858999997,7100.0,256.399994,256.399994,250.600006,251.30000299999998,10547836.0,1796.5254134265472,1809.4429081027338,1785.6945671196008,1797.369995,1098606.0,275.18020291695836,276.3616681966106,270.89742819864,274.097198,6752832.0,428.0,428.0,415.0,416.0,9696920.0,7914.442135924059,7927.9022012237065,7717.596655807507,7750.313965,516298.0
2017-10-04,9884.349609,9938.299805,9850.650391,9914.900391,156200.0,31522.169922000005,31752.160156,31457.779297000005,31671.710938,5900.0,251.649994,254.649994,251.350006,253.19999700000002,14063896.0,1796.4260612425064,1800.400674965378,1781.9683561301974,1785.5952149999998,1656276.0,274.93404216097696,275.0817179236265,270.84818853389083,271.832733,7417758.0,417.549988,426.0,412.700012,423.549988,7663143.0,7755.914756681698,7795.116712434416,7693.623873036656,7709.933594,301347.0
2017-10-05,9927.0,9945.950195,9881.849609,9888.700195,147800.0,31725.849608999997,31772.410156,31562.25,31592.029297000005,5900.0,253.69999700000002,254.100006,249.19999700000002,251.600006,13476692.0,1783.607930452346,1793.5444648838354,1781.7199650626806,1787.185059,834049.0,271.73428069467025,273.11263708078206,266.91001857511156,267.599182,10975305.0,423.0,425.799988,420.10000599999995,423.299988,4606192.0,7698.92952218914,7762.792515928586,7670.633495013568,7694.065918000001,272177.0
2017-10-06,9908.150391,9989.349609,9906.599609,9979.700195,195800.0,31633.339844,31844.279297000005,31632.810547000005,31814.220702999995,8300.0,252.149994,257.899994,252.100006,256.75,11932139.0,1786.588888619595,1792.9979046311305,1782.6142748518093,1788.675537,757665.0,267.94377817703014,270.20824823538766,266.36850107911505,267.746887,25447787.0,422.0,426.0,416.200012,424.85000599999995,5308695.0,7727.37318704489,7780.477530183328,7707.820903014471,7764.954102,440453.0
2017-10-09,9988.200195,10015.75,9959.450195,9988.75,143900.0,31862.199219,31935.630858999997,31781.75,31846.890625,5800.0,256.799988,258.600006,254.25,256.850006,8009211.0,1787.3838410124933,1791.557136735171,1779.136468843219,1784.104736,765623.0,269.12523404323736,272.02962247838275,267.0576847700092,267.549957,20478222.0,424.0,432.10000599999995,423.049988,425.60000599999995,4414381.0,7770.6525227578295,7817.812887038064,7729.092643324852,7758.567870999999,261839.0
2017-10-10,10013.700195,10034.0,10002.299805,10016.950195,148600.0,31910.820313,31994.769531,31896.900391000003,31924.410156,7200.0,256.850006,258.200012,255.69999700000002,256.950012,9742878.0,1787.5824421592831,1803.431164983575,1781.2727670032336,1791.258911,949545.0,267.6483997318799,268.7806198790491,264.9901180504115,265.630066,18594444.0,425.60000599999995,428.89999400000005,421.39999400000005,423.60000599999995,5057869.0,7752.4763890215745,7796.099631139295,7747.36715779975,7755.620605,224485.0
2017-10-11,10042.599609,10067.25,9955.799805,9984.799805,189700.0,31975.589844,32098.460938,31769.400391000003,31833.990233999997,8600.0,257.149994,258.450012,250.44999700000002,251.75,14192548.0,1791.8055319714367,1803.729373027118,1776.254832080304,1778.788696,1316860.0,266.91001670935935,267.796100841642,262.0857546235232,263.464111,12687990.0,424.89999400000005,424.89999400000005,414.100006,415.5,4320451.0,7753.949770578595,7760.680043743261,7664.541581384138,7688.269043000001,644166.0
2017-10-12,10011.200195,10104.450195,9977.099609,10096.400391,200900.0,31887.470702999995,32209.029297000005,31813.669922000005,32182.220702999995,7800.0,252.0,252.94999700000002,248.5,251.19999700000002,13404759.0,1783.7071780997276,1809.8899201077681,1776.6522628722448,1807.256836,1345390.0,263.46410094434066,263.8086974093913,259.9689504221608,263.414856,11831125.0,415.5,421.799988,409.350006,420.14999400000005,5442846.0,7707.771779288357,7779.494830899326,7693.034165943637,7765.985352,396436.0
2017-10-13,10123.700195,10191.900391,10120.099609,10167.450195,230100.0,32247.740233999997,32508.589844,32247.740233999997,32432.689452999995,15500.0,251.100006,255.350006,250.19999700000002,252.100006,15697555.0,1815.1066877497483,1844.767340272416,1810.4365652769654,1839.0538329999997,1608366.0,263.4641061813885,270.40513288304527,263.4641061813885,267.106903,14402254.0,421.0,429.299988,418.899994,424.799988,6969434.0,7761.809537100173,7801.109838553845,7722.558169434348,7736.411620999999,328108.0
2017-10-16,10207.400391,10242.950195,10175.099609,10230.849609,203000.0,32488.230469,32687.320313,32445.429688,32633.640625,9200.0,254.600006,254.69999700000002,250.100006,252.05000299999998,12171830.0,1848.195413479423,1861.3613216668437,1830.3096514134932,1845.363525,818636.0,270.35594951273697,271.7343060273473,266.17163501775065,270.011353,12848154.0,426.299988,438.0,425.85000599999995,437.049988,8476709.0,7761.809656988013,7796.197421291125,7677.31400755751,7704.824219,502632.0
2017-10-17,10227.650391,10251.849609,10212.599609,10234.450195,195700.0,32654.410156,32699.859375,32556.740233999997,32609.160156,5500.0,252.05000299999998,254.69999700000002,250.649994,251.149994,13505216.0,1838.2587872518566,1841.935256137344,1827.427941360367,1839.500854,653322.0,270.50358668682554,272.27575487606396,268.9775546092222,269.666718,9183764.0,435.75,435.75,430.200012,432.299988,5135763.0,7713.667247368687,7764.069696180927,7693.918748118718,7701.778809,304861.0
2017-10-18,10209.400391,10236.450195,10175.75,10210.849609,254200.0,32518.560547000005,32670.320313,32462.849608999997,32584.349608999997,14100.0,246.0,247.80000299999998,242.55000299999998,243.75,20677891.0,1829.3158888075998,1863.1001040272947,1827.3285820299707,1856.641357,981680.0,264.2517447593127,264.2517447593127,258.1968018342421,259.082886,30669948.0,432.25,437.299988,426.60000599999995,433.200012,5539785.0,7721.527321092983,7735.33136144971,7612.6656692951365,7647.888184,489207.0
2017-10-19,10210.349609,10211.950195,10123.349609,10146.549805,30200.0,32656.75,32663.060547000005,32319.369141000003,32389.960938,2500.0,243.80000299999998,245.25,241.149994,242.75,3458869.0,1849.9839252316403,1853.1635673821006,1828.968131248144,1836.668945,142502.0,255.58774478519402,256.96610110608253,252.6341114391471,253.864792,3822821.0,433.0,433.10000599999995,424.25,426.950012,1313380.0,7666.506947487462,7666.506947487462,7555.483586592154,7595.864745999999,115449.0
2017-10-23,10176.650391,10224.150391,10124.5,10184.849609,218100.0,32411.859375,32614.890625,32312.740233999997,32506.720702999995,8400.0,244.0,247.0,242.30000299999998,245.94999700000002,8901335.0,1848.0960404926643,1857.8337715814928,1824.3974310004432,1851.4744870000002,1040723.0,254.35708765640064,260.3628152538932,252.53567435127817,258.49215699999996,22939775.0,429.10000599999995,430.85000599999995,421.0,422.75,4013418.0,7613.2548671808545,7722.509906299162,7579.0637935358445,7681.73584,471496.0
